Country,PIN,Community,State,State_ID,District,District_ID,City,Lat,Lng,Loc_accuracy,District_1
IN,842002,A.Purushotampur,Bihar,34,Muzaffarpur,216,Mushahari,25.7627,85.8905,3,Muzaffarpur
IN,411004,A.R. Shala,Maharashtra,16,Pune,521,Pune City,18.5148,73.8358,3,Pune
IN,626203,A.Ramalingapuram,Tamil Nadu,25,Virudhunagar,625,Sattur,9.5832,78.0026,3,Virudhunagar
IN,711106,A.Road(Bamungachi),West Bengal,28,Howrah,341,Bally Jagachha,22.5436,88.4146,1,Howrah
IN,635205,A.Sappanipatti,Tamil Nadu,25,Dharmapuri,630,Dharmapuri,12.2482,78.1874,3,Dharmapuri
IN,638502,A.Sembulichampalayam,Tamil Nadu,25,Erode,610,Bhavani,11.5398,77.5292,3,Erode
IN,635105,A.Settipalli,Tamil Nadu,25,Krishnagiri,631,NA,12.7998,77.9719,3,Krishnagiri
IN,630305,A.Siruvayal,Tamil Nadu,25,Sivaganga,622,Devakottai,9.9906,78.6873,3,Sivaganga
IN,522004,A.T.Agraharam(Guntur),Andhra Pradesh,2,Guntur,548,Guntur,16.2176,80.345,1,Guntur
IN,637103,A.Thalaiyur,Tamil Nadu,25,Salem,608,Sankari,11.5196,77.9772,3,Salem
IN,630201,A.Thekkur,Tamil Nadu,25,Sivaganga,622,Tiruppathur,9.982,78.6934,1,Sivaganga
IN,625704,A.Thottiapatti,Tamil Nadu,25,Madurai,623,Thirumangalam,9.6244,78.1451,3,Madurai
IN,625602,A.Vadipatti,Tamil Nadu,25,Theni,624,Periyakulam,10.0231,77.4671,3,Theni
IN,625301,A.Vellalapatti,Tamil Nadu,25,Madurai,623,Madurai North,10.0329,78.2224,3,Madurai
IN,533577,A.Vemavaram,Andhra Pradesh,2,East Godavari,545,Amalapuram.,17.1292,81.9064,1,East Khasi Hills
IN,534267,A.Vemavaram,Andhra Pradesh,2,West Godavari,546,Poduru (mdl),17.0294,81.5401,3,West Godavari
IN,535547,A.Venkampeta,Andhra Pradesh,2,Vizianagaram,543,Makkuva,18.609,83.2161,3,Vizianagaram
IN,572129,A.Venkatapura,Karnataka,19,Tumakuru,571,Koratagere,13.4216,77.2553,3,Tumakuru
IN,466111,Aabidabad,Madhya Pradesh,35,Sehore,445,Bilkisganj,23.0684,76.7129,3,Sehore
IN,450337,Aabud,Madhya Pradesh,35,East Nimar,466,Pandhana,22.4434,76.5197,3,East Nimar
IN,331801,Aadsar,Rajasthan,24,Bikaner,101,Bikaner,28.2766,74.1156,3,Bikaner
IN,465669,Aagar,Madhya Pradesh,35,Rajgarh,442,Narsinghgarh,23.6856,77.2403,3,Rajgarh
IN,313332,Aagaria,Rajasthan,24,Rajsamand,123,Amet,25.5756,74.1313,3,Rajsamand
IN,456776,Aajdawada,Madhya Pradesh,35,Ujjain,435,Badnagar,23.1575,75.2629,3,Ujjain
IN,456441,Aajmabad,Madhya Pradesh,35,Ujjain,435,Mehidpur,23.099,75.9775,3,Ujjain
IN,209866,Aakampur,Uttar Pradesh,36,Unnao,156,Unnaao,26.2786,80.8227,3,Unnao
IN,209202,Aakeen,Uttar Pradesh,36,Kanpur Dehat,163,Bilhaur,26.8675,79.9703,3,Kanpur Nagar
IN,362720,Aalidar,Gujarat,9,Junagadh,479,Kodinar,21.431,71.0823,3,Jyotiba Phule Nagar
IN,457550,Aamba,Madhya Pradesh,35,Ratlam,434,Jhabua,23.6716,75.5935,3,Ratlam
IN,622302,Aambukoil,Tamil Nadu,25,Pudukkottai,621,Alangudi,10.6015,79.1602,3,Pudukkottai
IN,841207,Aami,Bihar,34,Saran,219,Chapra,25.757,84.9705,3,Saran
IN,325001,Aamli,Rajasthan,24,Kota,127,Kota,24.8545,76.1909,3,Kota
IN,465674,Aamliyahat,Madhya Pradesh,35,Rajgarh,442,Biaora,23.8052,76.93,3,Rajgarh
IN,466448,Aamon,Madhya Pradesh,35,Sehore,445,Baktara,22.7932,77.9733,3,Sehore
IN,241123,Aamtara,Uttar Pradesh,36,Hardoi,155,Sawayajpur,27.5213,79.826,3,Hardoi
IN,829203,Aan,Jharkhand,38,Latehar,359,Chandwa,23.7268,84.717,3,Latehar
IN,465669,Aandalheda,Madhya Pradesh,35,Rajgarh,442,Narsinghgarh,23.6856,77.2403,3,Rajgarh
IN,458113,Aankali,Madhya Pradesh,35,Neemuch,432,Manasa,23.876,75.9243,3,Neemuch
IN,458883,Aankali Deewan,Madhya Pradesh,35,Mandsaur,433,Garoth,24.1946,75.5517,3,Mandsaur
IN,506310,Aanole,Telangana,40,Warangal,540,Wardhannapet,17.9035,79.5429,3,Warangal
IN,458113,Aantri,Madhya Pradesh,35,Neemuch,432,Manasa,23.876,75.9243,3,Neemuch
IN,208001,Aanupur,Uttar Pradesh,36,Kanpur Dehat,163,Kanpur,26.5442,80.1097,3,Kanpur Nagar
IN,222133,Aara,Uttar Pradesh,36,Jaunpur,194,Jaunpur,25.8142,82.5803,3,Jaunpur
IN,400065,Aareymilk Colony,Maharashtra,16,Mumbai,519,Goregaon East,19.1699,72.8504,1,Mumbai
IN,461661,Aari,Madhya Pradesh,35,Hoshangabad,449,NA,22.7657,78.0018,3,Hoshiarpur
IN,466115,Aarya,Madhya Pradesh,35,Sehore,445,Ichawar,22.9643,77.0563,3,Sehore
IN,389130,Aasayadi,Gujarat,9,Dahod,,Devgadbaria,23.0954,73.7069,3,Dahod
IN,246722,Aasfabad Chaman,Uttar Pradesh,36,Bijnor,134,Nagina,29.2389,78.6571,3,Bijnor
IN,226012,Aashiana,Uttar Pradesh,36,Lucknow,157,Lucknow,27.2179,80.5504,1,Lucknow
IN,396403,Aat,Gujarat,9,Navsari,490,Jalalpore,21.0819,72.5007,1,Navsari
IN,801303,Aatma,Bihar,34,Nalanda,229,NA,25.156,85.3104,3,Nalanda
IN,342311,Aau,Rajasthan,24,Jodhpur,113,Aau,26.8754,73.2063,3,Jorhat
IN,474015,AB VIII TM Gwalior,Madhya Pradesh,35,Gwalior,421,Gird,26.0221,78.148,1,Hailakandi
IN,844112,Ababakarpur,Bihar,34,Vaishali,220,Kurhani,25.8562,85.5439,4,Vaishali
IN,843114,Ababakarpur  Kowahi,Bihar,34,Vaishali,220,Patepur,25.8587,85.5292,3,Vaishali
IN,743456,Abad Kuliadanga,West Bengal,28,North 24 Parganas,337,Kuliadanga,22.6389,88.746,3,North 24 Parganas
IN,233227,Abadan Bairan,Uttar Pradesh,36,Ghazipur,195,Mohammedabad,25.5792,83.5585,3,Ghazipur
IN,731303,Abadanga,West Bengal,28,Birbhum,334,Birbhum,24.0819,87.8396,3,Bishnupur
IN,505208,Abadi Ramagundam,Telangana,40,Karimnagar,534,NA,18.7538,79.4518,3,Karim Nagar
IN,506144,Abadighanpur,Telangana,40,Warangal,540,Jangaon,17.8887,79.4069,3,Warangal
IN,331802,Abadsar,Rajasthan,24,Churu,102,Ratangarh,28.0952,74.4956,4,Coimbatore
IN,571425,Abalavadi,Karnataka,19,Mandya,573,Maddur,12.7373,76.9378,3,Mandya
IN,415726,Abaloli,Maharashtra,16,Ratnagiri,528,Guhagar,17.9621,73.9375,1,Ratnagiri
IN,792110,Abango,Arunachal Pradesh,30,Lower Dibang Valley,258,Roing,28.31,95.7475,3,Lower Dibang Valley
IN,799013,Abani Reangpara,Tripura,26,South Tripura,290,NA,23.7062,91.4203,1,South Tripura
IN,323024,Abar,Rajasthan,24,Bundi,121,Bundi,25.5104,75.4996,3,Bundi
IN,221404,Abarana,Uttar Pradesh,36,Sant Ravidas Nagar,,Gyanpur,25.4993,82.3306,3,Sant Ravidas Nagar
IN,382120,Abasana,Gujarat,9,Ahmadabad,474,Detroj-rampura,23.2864,72.595,3,Ahmed Nagar
IN,721637,Abasbari,West Bengal,28,Medinipur East,345,Tamluk-i,22.4545,88.1278,1,East Midnapore
IN,721102,Abash,West Bengal,28,West Midnapore,344,Midnapore,22.4617,87.1485,3,West Midnapore
IN,577536,Abbaiahnahalli,Karnataka,19,Chitradurga,566,Challakere,14.511,76.5946,3,Chitradurga
IN,506315,Abbaipalem,Telangana,40,Warangal,540,Maripeda,17.3927,79.9094,4,Warangal
IN,577204,Abbalagere,Karnataka,19,Shivamogga,568,Shimoga,14.0147,75.4016,1,Shivamogga
IN,573214,Abbana,Karnataka,19,Hassan,574,Alur,12.6323,75.863,3,Hathras
IN,506343,Abbapur,Telangana,40,Warangal,540,Mulug,17.9552,79.7992,4,Warangal
IN,522237,Abbarajupalem,Andhra Pradesh,2,Guntur,548,Tulluru,16.2291,80.3812,3,Guntur
IN,516270,Abbavaram,Andhra Pradesh,2,Y.S.R.,551,Rayachoty,14.0761,78.7772,4,Cuddapah
IN,516269,Abbavaramvandlapalli,Andhra Pradesh,2,Y.S.R.,551,Rayachoti,14.0405,78.7468,3,Cuddapah
IN,502286,Abbenda,Telangana,40,Medak,535,Narayankhed,18.0551,77.7191,4,Medak
IN,582111,Abbigeri,Karnataka,19,Gadag,561,NA,15.5857,75.7556,4,Gadag
IN,591304,Abbihal,Karnataka,19,Belagavi,555,Athani,16.1195,74.823,4,Belagavi
IN,586213,Abbihal,Karnataka,19,Vijayapura,557,B.bagewadi,16.3552,76.1874,4,Vijayapura
IN,577546,Abbinahole,Karnataka,19,Chitradurga,566,Hiriyur,14.0406,76.7523,4,Chitrakoot
IN,522015,Abbineniguntapalem,Andhra Pradesh,2,Guntur,548,Guntur,16.1394,80.3286,4,Guntur
IN,534266,Abbiraju Palem,Andhra Pradesh,2,West Godavari,546,NA,16.5591,81.2876,3,West Godavari
IN,224116,Abboopur,Uttar Pradesh,36,Faizabad,177,NA,26.8806,81.7357,3,Faizabad
IN,284003,Abbotganj,Uttar Pradesh,36,Jhansi,166,Jhansi,25.4533,78.5552,4,Jhansi
IN,262525,Abbotmount,Uttarakhand,39,Champawat,65,Lohaghat,29.8833,79.9206,3,Champawat
IN,141105,Abbowal,Punjab,23,Ludhiana,41,Raikot,31.3755,75.5361,3,Ludhiana
IN,507316,Abbugudem,Telangana,40,Khammam,541,P.r.gudem,18.3172,79.3498,3,Kheda
IN,844123,Abbul Hasanpur,Bihar,34,Vaishali,220,Vaishali,25.9118,85.225,3,Vaishali
IN,562108,Abbur,Karnataka,19,Ramanagar,584,Channapatna,12.7011,77.1763,4,Ramanagar
IN,571236,Abburkatte,Karnataka,19,Kodagu,576,Somvarpet,12.6123,75.8714,3,Kodagu
IN,573102,Abburmachagowdanahalli,Karnataka,19,Hassan,574,Arkalgud,12.7584,76.1247,3,Hassan
IN,522402,Abburu,Andhra Pradesh,2,Guntur,548,Sattenapalle,16.448,80.1654,4,Guntur
IN,803107,Abdachak,Bihar,34,Nalanda,229,Asthawan,25.2773,85.5858,3,Nalanda
IN,143502,Abdal,Punjab,23,Amritsar,49,Kathunangal,31.7432,75.0801,4,Amritsar
IN,755016,Abdalpur,Odisha,21,Jajapur,382,Binjharpur,20.6919,86.5072,3,Jalandhar
IN,700155,Abdalpur,West Bengal,28,North 24 Parganas,337,Amdanga,22.7807,88.3001,1,North 24 Parganas
IN,743368,Abdalpur,West Bengal,28,South 24 Parganas,343,Diamond Harbour - I,22.4328,88.2677,3,South 24 Parganas
IN,230141,Abdul Wahidganj,Uttar Pradesh,36,Pratapgarh,173,Kunda,25.8674,81.4149,4,Pratapgarh
IN,144214,Abdulapur,Punjab,23,Hoshiarpur,38,Hoshiarpur,31.8753,75.4617,3,Hoshiarpur
IN,241407,Abdulla Nagar,Uttar Pradesh,36,Hardoi,155,Hardoi,27.481,79.7073,3,Hassan
IN,243639,Abdullaganj,Uttar Pradesh,36,Budaun,149,Budaun,28.1153,78.9454,3,Budaun
IN,250001,Abdullapur,Uttar Pradesh,36,Meerut,138,Meerut,29.0357,77.7939,4,Meerut
IN,518123,Abdullapuram,Andhra Pradesh,2,Kurnool,552,Banaganapalli,15.0026,78.1056,4,Kurnool
IN,518533,Abdullapuram,Andhra Pradesh,2,Kurnool,552,Kurnool,15.0026,78.1056,4,Kurnool
IN,632010,Abdullapuram,Tamil Nadu,25,Vellore,605,Vellore,13.0318,79.2586,4,Vellore
IN,506145,Abdulnagaram,Telangana,40,Warangal,540,Narmitta,17.9456,79.4455,3,Warangal
IN,676305,Abdurahiman Nagar,Kerala,13,Malappuram,592,Tirurangadi,11.0775,75.9094,1,Malappuram
IN,485226,Aber,Madhya Pradesh,35,Satna,429,Nagod,24.7007,81.0138,4,Satna
IN,744104,Aberdeen  Bazar,Andaman & Nicobar Islands,1,South Andaman,640,Port  Blair,11.6647,92.7026,1,South Andaman
IN,262727,Abgawan,Uttar Pradesh,36,Kheri,153,Mohammdi,27.8132,80.6622,3,Kheri
IN,811105,Abgil Chandey,Bihar,34,Sheikhpura,228,Sheikhpura,25.0973,85.7917,3,Sheikhpura
IN,811301,Abgil Chaurama,Bihar,34,Jamui,238,Islamnagar,24.9409,85.9607,3,Janjgir-champa
IN,212665,Abhaipur,Uttar Pradesh,36,Fatehpur,172,Fatehpur,25.8733,80.807,4,Firozabad
IN,232331,Abhaipur,Uttar Pradesh,36,Ghazipur,195,Zamania,25.338,83.5671,4,Ghazipur
IN,262122,Abhaipur,Uttar Pradesh,36,Pilibhit,151,Pooranpur,27.7072,80.2856,3,Pilibhit
IN,202133,Abhaipur Behlolpur,Uttar Pradesh,36,Aligarh,143,Aligarh,27.9977,78.5218,3,Aligarh
IN,207241,Abhaipura,Uttar Pradesh,36,Etah,201,Kasganj,27.5121,78.7132,4,Etah
IN,332402,Abhaipura,Rajasthan,24,Sikar,111,Sikar,27.6366,75.2875,4,Sikar
IN,191112,Abhama,Jammu & Kashmir,12,Budgam,2,Abhama,33.8463,74.8035,1,Budgam
IN,470661,Abhana,Madhya Pradesh,35,Damoh,428,Damoh,23.7024,79.5334,4,Damoh
IN,303326,Abhaneri,Rajasthan,24,Dausa,109,Dausa,26.6352,76.2787,4,Dausa
IN,799286,Abhanga,Tripura,26,Dhalai,291,Abhanga,24.0789,91.8987,1,Dhamtari
IN,503245,Abhangapatnam,Telangana,40,Nizamabad,533,Nizamabad,18.7547,78.0183,3,Nizamabad
IN,509210,Abhangapur,Telangana,40,Mahabub Nagar,538,NA,16.7717,77.6343,4,Mahabub Nagar
IN,494335,Abhanpur,Chattisgarh,37,Kanker,413,Kanker,20.3191,81.6901,4,Kanker
IN,493661,Abhanpur,Chattisgarh,37,Raipur,410,Abhanpur,21.0531,81.7409,4,Raipur
IN,383460,Abhapur,Gujarat,9,Sabarkantha,472,Vijaynagar,23.7294,73.134,3,Sabarkantha
IN,451332,Abhapuri,Madhya Pradesh,35,West Nimar,,Jhiranya,21.7242,76.0625,4,West Nimar
IN,471510,Abhau,Madhya Pradesh,35,Chhatarpur,425,Laundi,25.2856,80.1111,4,Chhatarpur
IN,332602,Abhawas,Rajasthan,24,Sikar,111,Srimadhopur,27.5885,75.9523,3,Sikar
IN,673517,Abhayagiri,Kerala,13,Kozhikode,591,Vadakara,11.7256,75.6492,3,Kozhikode
IN,752103,Abhayamukhi,Odisha,21,Khordha,386,Bhubaneswar,20.4637,85.2916,3,Kinnaur
IN,752016,Abhayamukhi Ramachandrapur,Odisha,21,Puri,387,Puri,20.7731,84.8151,3,Puri
IN,262724,Abhayapur,Uttar Pradesh,36,Kheri,153,Dhaurahara,27.3492,81.3267,3,Kheri
IN,783384,Abhayapuri,Assam,3,Bongaigaon,319,Abhayapuri,26.3225,90.6853,4,Bongaigaon
IN,312022,Abhaypur,Rajasthan,24,Chittorgarh,126,Chittorgarh,25.188,74.6217,3,Chittorgarh
IN,811112,Abhaypur,Bihar,34,Lakhisarai,227,Surajgarha,25.2146,86.3198,3,Lakhisarai
IN,465001,Abhaypur,Madhya Pradesh,35,Shajapur,436,Shajapur,23.5955,76.4988,3,Shajapur
IN,262406,Abhayrajpur,Uttar Pradesh,36,Bareilly,150,Nawabganj,28.1894,79.6455,3,Bareilly
IN,285130,Abhedepur,Uttar Pradesh,36,Jalaun,165,NA,26.2221,79.5257,4,Jalgaon
IN,412803,Abhepuri,Maharashtra,16,Satara,527,Wai,18.3632,74.5602,3,Satara
IN,344502,Abhey Ka Par,Rajasthan,24,Barmer,115,Ramsar,25.9741,71.7535,3,Barmer
IN,853204,Abhiabazar,Bihar,34,Bhagalpur,224,Naugachia,25.5139,86.7362,3,Bhagalpur
IN,533350,Abhicherala,Andhra Pradesh,2,East Godavari,545,Kunavaram,17.859,82.2105,3,East Godavari
IN,243631,Abhigaon,Uttar Pradesh,36,Budaun,149,Dataganj,27.9604,79.6402,3,Budaun
IN,754035,Abhimanpur,Odisha,21,Cuttack,381,Badamba,20.4496,85.7057,4,Cuttack
IN,752021,Abhimanpur,Odisha,21,Khordha,386,Tangi,20.09,85.5114,4,Khorda
IN,755005,Abhimanyu Balia,Odisha,21,Jajapur,382,Dharmasala,20.951,85.6841,3,Jajapur
IN,206253,Abhinaypur Pathakpur,Uttar Pradesh,36,Etawah,161,Saifai,26.8611,79.0605,3,Faizabad
IN,852213,Abhirampur,Bihar,34,Madhepura,213,Chausa,25.5749,86.952,3,Madhepura
IN,713144,Abhirampur,West Bengal,28,Purba Bardhaman,335,Aushgram,23.43,87.6334,4,Purba Bardhaman
IN,221404,Abhiya,Uttar Pradesh,36,Sant Ravidas Nagar,,Bhadohi,25.4993,82.3306,3,Sant Ravidas Nagar
IN,228001,Abhiya Kalan,Uttar Pradesh,36,Sultanpur,179,Sultanpur Sadar,26.3639,81.9658,3,Sultanpur
IN,813101,Abhiyudayasharan,Bihar,34,Banka,225,Amarpur,25.0622,86.5957,3,Banka
IN,389152,Abhlod,Gujarat,9,Dahod,,Garbada,22.7468,74.2372,4,Dahod
IN,425508,Abhoda,Maharashtra,16,Jalgaon,499,Raver,21.214,75.8452,3,Jalna
IN,391421,Abhol,Gujarat,9,Vadodara,486,Padra,22.9652,73.0469,1,Vadodara
IN,221404,Abholi,Uttar Pradesh,36,Sant Ravidas Nagar,,Gyanpur,25.4993,82.3306,3,Sant Ravidas Nagar
IN,423502,Abhona,Maharashtra,16,Nashik,516,Kalwan,20.4776,73.9245,4,Nashik
IN,321202,Abhorra,Rajasthan,24,Bharatpur,105,Bharatpur,27.5079,77.0827,1,Bharatpur
IN,799155,Abhoyganj Bazar,Tripura,26,South Tripura,290,NA,23.2518,91.4541,3,South Tripura
IN,711205,Abhoynagar,West Bengal,28,Howrah,341,Bally Jagachha,21.7928,88.2272,3,Howrah
IN,799005,Abhoynagar,Tripura,26,West Tripura,289,NA,23.6182,91.356,1,West Tripura
IN,364522,Abhrampara,Gujarat,9,Amreli,480,Savar Kundla,21.447,71.7423,1,Amreli
IN,387335,Abhripur,Gujarat,9,Kheda,483,Kathlal,23.3601,72.9967,3,Kheda
IN,852138,Abhuar,Bihar,34,Supaul,208,Kishanpur,26.2477,86.8001,4,Supaul
IN,395007,Abhva,Gujarat,9,Surat,492,Surat,21.0556,72.933,3,Surat
IN,440010,Abhyankar Nagar,Maharashtra,16,Nagpur,505,Nagpur,21.1555,79.0909,1,Nagpur
IN,190003,Abi Karlpora,Jammu & Kashmir,12,Srinagar,10,Abi Karlpora,33.4307,74.8979,3,Srinagar
IN,140119,Abiana,Chandigarh,5,Chandigarh,55,Ropar,31.1115,76.5321,3,Chandigarh
IN,700046,Abinash Chaowdhury Lane,West Bengal,28,Kolkata,342,A. C Lane,22.5333,88.3917,1,Kolkata
IN,731121,Abinashpur,West Bengal,28,Birbhum,334,Birbhum,22.6001,88.5271,3,Birbhum
IN,621007,Abinimangalam,Tamil Nadu,25,Tiruchirappalli,614,Musiri,11.0653,78.668,4,Tiruchirappalli
IN,623601,Abiramam,Tamil Nadu,25,Ramanathapuram,626,Kamudhi,9.4423,78.4399,4,Ramanathapuram
IN,233222,Abishahan,Uttar Pradesh,36,Ghazipur,195,Mohammedabad,25.77,83.7166,3,Ghazipur
IN,605007,Abishegapakkam,Pondicherry,22,Puducherry,635,Pondicherry,11.8768,79.8107,3,Pondicherry
IN,421303,Abitghar,Maharashtra,16,Thane,517,Wada,19.3081,73.3095,3,Thane
IN,613705,Abivirthiswaram,Tamil Nadu,25,Thiruvarur,619,Koradacherry,10.8221,79.4681,3,Tiruvarur
IN,385360,Abiyana,Gujarat,9,Patan,470,Santalpur,23.8876,71.7985,3,Patan
IN,421303,Abje,Maharashtra,16,Thane,517,Wada,19.3081,73.3095,3,Thane
IN,562105,Ablodu,Karnataka,19,Chikkaballapur,582,Sidlghatta,13.516,77.8292,3,Chikkamagaluru
IN,151201,Ablu,Punjab,23,Bathinda,46,Goniana Mandi,30.3371,74.7896,4,Bathinda
IN,384285,Abluva,Gujarat,9,Patan,470,Patan,23.599,72.9687,3,Patan
IN,152116,Abohar,Punjab,23,Firozpur,43,Abohar,30.1445,74.1955,4,Firozpur
IN,152116,Abohar Mandi,Punjab,23,Firozpur,43,Abohar,30.0708,74.1726,3,Firozpur
IN,212601,Aboonagar,Uttar Pradesh,36,Fatehpur,172,Fatehpur,26.0702,81.1133,3,Fatehpur
IN,396406,Abrama,Gujarat,9,Navsari,490,Jalalpore,20.8587,72.9065,4,Navsari
IN,394150,Abrama,Gujarat,9,Surat,492,Kamrej,21.2659,73.072,4,Surat
IN,145001,Abrol Nagar Pathankot,Punjab,23,Gurdaspur,35,Pathankot,32.3267,75.7354,3,Gurgaon
IN,331505,Absar,Rajasthan,24,Churu,102,Sujangahr,28.2395,74.4293,3,Churu
IN,181141,Abtal,Jammu & Kashmir,12,Samba,22,Ramgarh,32.6061,74.8824,3,Samba
IN,307501,Abu,Rajasthan,24,Sirohi,117,Aburoad,24.5936,72.7176,4,Sirohi
IN,125104,Abubshahar,Haryana,10,Sirsa,79,Mandi Dabwali,29.9038,74.6887,3,Sirsa
IN,713166,Abujhati,West Bengal,28,Purba Bardhaman,335,Burdwan,23.6359,87.9371,1,Purba Bardhaman
IN,110025,Abul Fazal Enclave-I,Delhi,7,South Delhi,98,NA,28.5672,77.2725,3,South Delhi
IN,152114,Abul Khurana,Punjab,23,Muktsar,44,Malout,30.1015,74.5299,3,Muktsar
IN,250001,Abulane,Uttar Pradesh,36,Meerut,138,Meerut,28.6839,78.015,3,Meerut
IN,413521,Abulga BK,Maharashtra,16,Latur,524,Nilanga,18.1997,76.8201,3,Latur
IN,201206,Abupur,Uttar Pradesh,36,Ghaziabad,140,Ghaziabad,28.7389,77.7067,4,Ghaziabad
IN,307026,Aburoad,Rajasthan,24,Sirohi,117,Abu Road,24.4798,72.7153,3,Sirohi
IN,307026,Aburoad Diesel Shed,Rajasthan,24,Sirohi,117,Abu Road,24.4798,72.7153,3,Sirohi
IN,307026,Aburoad Gandhi Nagar,Rajasthan,24,Sirohi,117,Abu Road,24.4798,72.7153,3,Sirohi
IN,276205,Abusaidpur,Uttar Pradesh,36,Azamgarh,191,Burhanpur,26.0318,82.7346,4,Azamgarh
IN,333001,Abusar,Rajasthan,24,Jhunjhunu,103,Jhunjhunu,28.1012,75.3391,4,Jhujhunu
IN,387650,Abvel,Gujarat,9,Kheda,483,Kapadwanj,23.1198,73.0638,3,Kheda
IN,571253,Abyathmangala,Karnataka,19,Kodagu,576,Virajpet,12.6458,75.914,1,Koderma
IN,630107,Ac.School,Tamil Nadu,25,Sivaganga,622,Karaikudi-sakkottai Block,10.1461,78.8031,3,Sivaganga
IN,401606,Acchad,Maharashtra,16,Thane,517,Talasari,19.5949,73.3603,3,Thane
IN,571404,Acetate Town,Karnataka,19,Mandya,573,Mandya,12.5414,76.9557,3,Mandya
IN,192201,Achabal,Jammu & Kashmir,12,Ananthnag,14,Achabal,33.6841,75.2184,4,Ananthnag
IN,229802,Achai,Uttar Pradesh,36,Raebareli,158,Mrg,26.1764,81.0268,4,Raebareli
IN,413306,Achakdani,Maharashtra,16,Solapur,526,Sangola,17.9232,74.8561,3,Solapur
IN,504273,Achalapur,Telangana,40,Adilabad,532,Asifabad,19.2741,79.0095,3,Adilabad
IN,312615,Achalawada,Rajasthan,24,Chittorgarh,126,Arnod,24.9405,75.7459,3,Chittorgarh
IN,209860,Achalganj,Uttar Pradesh,36,Unnao,156,Unnao,26.6092,80.5594,4,Unnao
IN,473444,Achalgarh,Madhya Pradesh,35,Ashok Nagar,459,Mungaoli,24.5462,78.0639,4,Ashok Nagar
IN,277209,Achalgarh,Uttar Pradesh,36,Ballia,193,Bairia,25.8046,84.4151,4,Ballia
IN,754030,Achalkote,Odisha,21,Cuttack,381,Tigiria,20.6286,84.9714,3,Cuttack
IN,484881,Achalpur,Madhya Pradesh,35,Anuppur,461,Pushparajgarh,22.9057,81.6513,4,Anuppur
IN,312605,Achalpur,Rajasthan,24,Chittorgarh,126,Pratapgarh,25.3221,74.8175,3,Chittorgarh
IN,207125,Achalpur,Uttar Pradesh,36,Etah,201,Kasganj,27.6824,78.691,4,Etah
IN,271124,Achalpur,Uttar Pradesh,36,Gonda,183,Tarabganj,27.0007,82.1006,4,Gonda
IN,343041,Achalpur,Rajasthan,24,Jalor,116,NA,25.4117,73.6186,3,Jalpaiguri
IN,205263,Achalpur,Uttar Pradesh,36,Mainpuri,148,Mainpuri,27.34,78.8141,4,Mainpuri
IN,227801,Achalpur,Uttar Pradesh,36,Sultanpur,179,Gauriganj,26.4084,81.602,4,Sultanpur
IN,852109,Achalpur,Bihar,34,Supaul,208,Raghopur,26.2432,86.8196,4,Supaul
IN,444806,Achalpur City,Maharashtra,16,Amravati,503,Achalpur City,21.1977,77.5021,3,Amravati
IN,271307,Achalpur Kaithawalia,Uttar Pradesh,36,Gonda,183,Gonda,27.1497,82.3801,3,Gonda
IN,477441,Achalpura,Madhya Pradesh,35,Bhind,420,Mihona,26.2935,78.9027,4,Bhind
IN,303502,Achalpura,Rajasthan,24,Dausa,109,Dausa,26.4236,76.3897,4,Dausa
IN,303908,Achalpura,Rajasthan,24,Jaipur,110,Jaipur,26.7033,76.0175,4,Jajapur
IN,609101,Achalpuram,Tamil Nadu,25,Nagapattinam,618,Sirkali,11.9262,79.6906,3,Nagapattinam
IN,562117,Achalu,Karnataka,19,Ramanagar,584,Kanakapura,12.6977,77.2936,4,Ramanagar
IN,636903,Achalvadi,Tamil Nadu,25,Dharmapuri,630,Harur,11.785,78.5825,3,Dharwad
IN,635108,Achamangalam,Tamil Nadu,25,Krishnagiri,631,Krishnagiri,12.5825,78.2446,3,Krishnagiri
IN,635651,Achamangalam,Tamil Nadu,25,Tirupathur,605,Tirupattur,12.6063,78.5813,3,Vellore
IN,627117,Achampadu,Tamil Nadu,25,Tirunelveli,628,Radhapuram,8.381,77.6502,4,Tirunelveli
IN,515621,Achampalle,Andhra Pradesh,2,Anantapur,553,Kambadur,14.4443,77.5902,3,Ananthapur
IN,505445,Achampalli,Telangana,40,Karimnagar,534,Gangadhara,18.6259,79.0791,3,Karim Nagar
IN,625501,Achampatti,Tamil Nadu,25,Madurai,623,Vadipatti,9.921,78.0063,4,Madurai
IN,625706,Achampatti,Tamil Nadu,25,Madurai,623,Madurai North,9.921,78.0063,4,Madurai
IN,613402,Achampatti,Tamil Nadu,25,Thanjavur,620,Thanjavur,10.6716,79.2413,4,Thanjavur
IN,509375,Achampet,Telangana,40,Mahabub Nagar,538,Achampet,16.3982,78.6376,4,Mahabub Nagar
IN,503302,Achampet,Telangana,40,Nizamabad,533,Kamareddy,18.2076,77.9119,4,Nizamabad
IN,192305,Achan,Jammu & Kashmir,12,Ananthnag,14,Achan,33.8643,74.6951,3,Ananthnag
IN,495113,Achanakmar,Chattisgarh,37,Bilaspur,406,Kargi Road,22.4087,81.8606,4,Bilaspur (HP)
IN,493445,Achanakpur,Chattisgarh,37,Mahasamund,411,Mahasamund,21.2801,82.2312,4,Mahasamund
IN,624702,Achanampatti,Tamil Nadu,25,Dindigul,612,Dindigul,10.5202,78.0467,3,Dindigul
